Quantity,Unit Price,Discount,Sales,Profit,Region_North,Region_South,Region_West,City_Amritsar,City_Bangalore,City_Bhubaneswar,City_Chandigarh,City_Chennai,City_Coimbatore,City_Delhi,City_Goa,City_Guwahati,City_Hyderabad,City_Jaipur,City_Kolkata,City_Lucknow,City_Mumbai,City_Patna,City_Pune,City_Ranchi,City_Surat,City_Thiruvananthapuram,Category_Books,Category_Clothing,Category_Electronics,Category_Furniture,Category_Groceries,Category_Home Decor,Category_Kitchen,Category_Sports,Category_Toys,Sub-Category_Action Figure,Sub-Category_Bed,Sub-Category_Biography,Sub-Category_Board Game,Sub-Category_Cabinet,Sub-Category_Camera,Sub-Category_Chair,Sub-Category_Clock,Sub-Category_Comics,Sub-Category_Cookware Set,Sub-Category_Cricket Bat,Sub-Category_Cushion,Sub-Category_Doll,Sub-Category_Dumbbells,Sub-Category_Face Cream,Sub-Category_Fiction,Sub-Category_Football,Sub-Category_Foundation,Sub-Category_Headphones,Sub-Category_Juicer,Sub-Category_Kids Wear,Sub-Category_Lamp,Sub-Category_Laptop,Sub-Category_Lipstick,Sub-Category_Men's Wear,Sub-Category_Microwave,Sub-Category_Mixer Grinder,Sub-Category_Mobile,Sub-Category_Non-Fiction,Sub-Category_Oil,Sub-Category_Perfume,Sub-Category_Puzzle,Sub-Category_RC Car,Sub-Category_Refrigerator,Sub-Category_Rice,Sub-Category_Shampoo,Sub-Category_Shoes,Sub-Category_Smartwatch,Sub-Category_Sofa,Sub-Category_Spices,Sub-Category_Sugar,Sub-Category_Table,Sub-Category_Tennis Racket,Sub-Category_Textbook,Sub-Category_Vase,Sub-Category_Wall Art,Sub-Category_Wheat,Sub-Category_Women's Wear,Sub-Category_Yoga Mat,Payment Mode_Credit Card,Payment Mode_Debit Card,Payment Mode_Net Banking,Payment Mode_UPI,Year,Month,Day,Quarter,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,Is_Weekend_True,Month_sin,Month_cos,Day_sin,Day_cos,Product_Avg_Sales,Product_Avg_Profit,Product_Order_Count
4,59089,20,189084.8,17704.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,6,26,2,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.848644257494751,0.5289640103269624,134923.2,15228.220000000001,2
2,59774,0,119548.0,25181.98,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,10,10,4,0,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,119548.0,25181.98,1
4,34684,20,110988.8,9902.72,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025,4,10,2,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.8978045395707416,-0.4403941515576344,56647.0,5233.21,2
5,11423,10,51403.5,6876.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,2,24,1,0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,68231.75,5932.895,2
2,76361,15,129813.7,19178.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,5,4,2,0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,0.7247927872291199,0.6889669190756866,129813.7,19178.92,1
2,48934,10,88081.2,6582.94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025,3,21,1,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,-0.8978045395707417,-0.44039415155763423,230790.6,24860.09,2
5,47120,20,188480.0,32184.02,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,3,31,1,0,0,1,0,0,0,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,188480.0,32184.02,1
2,70594,0,141188.0,30893.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,22,3,1,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213,141188.0,30893.97,1
1,11640,15,9894.0,1105.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,1,31,1,0,0,0,0,0,1,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,146508.125,14828.76,2
5,18215,20,72860.0,16987.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025,8,16,3,0,1,0,0,0,0,1,-0.8660254037844384,-0.5000000000000004,-0.10116832198743204,-0.9948693233918952,72860.0,16987.2,1
5,28456,20,113824.0,27974.76,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,6,29,2,0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,113824.0,27974.76,1
5,42323,20,169292.0,20279.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,12,16,4,0,1,0,0,0,0,1,-2.4492935982947064e-16,1.0,-0.10116832198743204,-0.9948693233918952,169292.0,20279.31,1
2,51976,15,88359.2,19557.77,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,11,24,4,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9884683243281114,0.15142777750457667,88359.2,19557.77,1
1,55600,10,50040.0,9760.82,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,12,17,4,0,0,1,0,0,0,1,-2.4492935982947064e-16,1.0,-0.2993631229733582,-0.9541392564000488,76439.9,13925.289999999999,2
3,30915,0,92745.0,17453.31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,10,31,4,0,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,92745.0,17453.31,1
5,26928,10,121176.0,19344.13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,10,16,4,1,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,121176.0,19344.13,1
2,48998,15,83296.6,7668.37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,2,18,1,0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,83296.6,7668.37,1
3,31073,10,83897.1,11218.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,9,2,3,1,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306,83897.1,11218.71,1
5,31846,0,159230.0,12362.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,9,29,3,0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,176274.03333333333,29811.143333333337,3
1,53601,20,42880.8,6261.54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,3,5,1,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624,178618.4,18862.95,2
3,49771,5,141847.35,16771.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,11,28,4,0,0,0,1,0,0,0,-0.5000000000000004,0.8660254037844384,-0.5712682150947924,0.8207634412072763,141847.35,16771.07,1
3,67309,15,171637.95,30098.82,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,3,13,1,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821,115603.77500000001,17302.145,2
1,22906,15,19470.1,2548.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,11,8,4,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9987165071710528,-0.05064916883871264,67923.5,13585.914999999999,2
5,19366,15,82305.5,17877.78,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,12,14,4,0,1,0,0,0,0,1,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,57821.675,10058.015,2
4,53525,0,214100.0,33790.22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025,3,4,1,0,0,0,0,1,0,0,1.0,6.123233995736766e-17,0.7247927872291199,0.6889669190756866,214100.0,33790.22,1
5,43196,10,194382.0,29474.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,12,17,4,0,0,1,0,0,0,1,-2.4492935982947064e-16,1.0,-0.2993631229733582,-0.9541392564000488,194382.0,29474.44,1
5,22760,10,102420.0,23303.66,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2023,12,10,4,0,0,1,0,0,0,1,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,61347.0,12333.295,2
1,38977,0,38977.0,3631.24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2024,8,16,3,0,0,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.10116832198743204,-0.9948693233918952,89909.3,12389.634999999998,2
5,56550,0,282750.0,58546.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,5,14,2,0,0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,127463.525,27387.245000000003,4
4,73573,10,264862.8,41051.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,11,18,4,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,264862.8,41051.44,1
2,15350,10,27630.0,2099.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,10,13,4,0,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,27630.0,2099.8,1
5,79131,15,336306.75,41387.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,4,3,2,0,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,301960.875,53630.19,2
1,14443,15,12276.55,1865.77,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2023,10,23,4,1,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,100515.7625,8993.6325,4
2,78372,10,141069.6,7433.26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,1,20,1,1,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.7907757369376986,-0.6121059825476627,105539.45000000001,10671.310000000001,2
4,78646,0,314584.0,25851.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025,4,1,2,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945,314584.0,25851.76,1
5,46098,10,207441.0,30558.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025,7,1,3,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,207441.0,30558.22,1
5,10139,10,45625.5,8977.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025,7,22,3,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213,45625.5,8977.77,1
4,11730,10,42228.0,8366.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024,10,2,4,0,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,42228.0,8366.99,1
4,13980,5,53124.0,10001.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,11,19,4,0,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,53124.0,10001.25,1
2,11988,10,21578.4,1440.36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,10,6,4,0,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,21578.4,1440.36,1
2,19507,5,37063.3,4904.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,9,15,3,1,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895,37063.3,4904.89,1
2,35346,10,63622.8,15716.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,8,2,1,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,63622.8,15716.73,1
5,9208,0,46040.0,4126.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025,3,25,1,0,0,0,0,1,0,0,1.0,6.123233995736766e-17,-0.9377521321470804,0.3473052528448203,85235.75,10112.825,2
5,34780,5,165205.0,31468.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,10,5,4,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,165205.0,31468.02,1
4,73689,0,294756.0,24646.64,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,1,2,1,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,294756.0,24646.64,1
2,50782,0,101564.0,12437.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,2,25,1,0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,101564.0,12437.2,1
2,67896,5,129002.4,27417.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025,3,2,1,0,0,1,0,0,0,1,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306,129002.4,27417.28,1
4,62447,10,224809.2,20400.34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,3,3,1,0,0,1,0,0,0,1,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763,224809.2,20400.34,1
3,65333,10,176399.1,39331.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025,3,29,1,0,1,0,0,0,0,1,1.0,6.123233995736766e-17,-0.3943558551133187,0.9189578116202306,190330.05,44589.91,2
3,9467,0,28401.0,4320.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,3,31,1,1,0,0,0,0,0,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,18150.6,2720.4900000000002,2
